Type,Prefecture,Municipality,DistrictName,TradePrice,Area,FloorPlan,BuildingYear,Structure,CityPlanning,Period
中古マンション等,東京都,新宿区,北新宿,20000000,20,１Ｋ,2002年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,北新宿,19000000,20,１Ｋ,2002年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,高田馬場,15000000,15,１Ｋ,1980年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,高田馬場,23000000,20,１Ｋ,2005年,ＲＣ,第１種中高層住居専用地域,2024年第3四半期
中古マンション等,東京都,新宿区,高田馬場,18000000,20,１Ｋ,2003年,ＲＣ,第１種中高層住居専用地域,2024年第3四半期
中古マンション等,東京都,新宿区,中井,30000000,20,１Ｋ,2019年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,16000000,15,１Ｋ,1977年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,20000000,15,１Ｒ,1978年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,14000000,15,１Ｋ,1985年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,26000000,20,１Ｋ,2004年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,30000000,20,１Ｋ,2011年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,26000000,20,１Ｋ,1983年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西早稲田,22000000,15,１Ｋ,2007年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,原町,29000000,20,１Ｋ,2009年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,原町,26000000,15,１Ｋ,2006年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,原町,22000000,20,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,原町,38000000,20,１Ｋ,2018年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,原町,22000000,15,１Ｋ,2002年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,弁天町,30000000,25,１Ｋ,2013年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,弁天町,25000000,20,１Ｋ,2006年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,市谷左内町,33000000,60,１Ｒ,1972年,ＳＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,市谷八幡町,8200000,35,１Ｒ,1957年,鉄骨造,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,北新宿,31000000,25,１Ｒ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,北新宿,14000000,20,１Ｋ,1998年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,北新宿,30000000,25,１Ｒ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,北新宿,16000000,35,１Ｋ,1977年,ＳＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,北新宿,11000000,15,１Ｒ,1983年,ＲＣ,,2024年第3四半期
中古マンション等,東京都,新宿区,北新宿,18000000,20,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,北新宿,31000000,25,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,北新宿,17000000,30,１Ｋ,1972年,ＳＲＣ,,2024年第3四半期
中古マンション等,東京都,新宿区,高田馬場,29000000,30,１Ｋ,1979年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,高田馬場,27000000,25,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,高田馬場,16000000,20,１Ｒ,1977年,ＳＲＣ,,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,28000000,25,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,20000000,20,１Ｒ,1978年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,18000000,20,１Ｒ,1981年,,,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,17000000,20,１Ｒ,1983年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,20000000,20,１Ｒ,2002年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,32000000,25,１Ｒ,1977年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西新宿,28000000,25,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西早稲田,31000000,30,１Ｒ,2004年,ＲＣ,第１種中高層住居専用地域,2024年第3四半期
中古マンション等,東京都,新宿区,西早稲田,19000000,45,１Ｒ,1975年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西早稲田,16000000,20,１Ｒ,1982年,ＲＣ,,2024年第3四半期
中古マンション等,東京都,新宿区,西早稲田,34000000,30,１Ｋ,1999年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,原町,27000000,30,１Ｋ,2011年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,片町,21000000,20,１Ｋ,2002年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,北山伏町,24000000,20,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,下宮比町,35000000,30,１Ｋ,1978年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新小川町,23000000,20,１Ｋ,2002年,ＳＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,水道町,27000000,20,１Ｋ,2006年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,水道町,26000000,20,１Ｋ,2006年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,中落合,25000000,20,１Ｋ,2009年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,中落合,27000000,25,１Ｋ,2014年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,中落合,8800000,15,１Ｒ,1987年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,中落合,14000000,10,１Ｋ,1988年,ＲＣ,第１種低層住居専用地域,2024年第3四半期
中古マンション等,東京都,新宿区,中落合,25000000,20,１Ｋ,2008年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西落合,26000000,25,１Ｋ,2013年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,西落合,25000000,25,１Ｋ,2014年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,矢来町,39000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,四谷,47000000,40,１Ｋ,1979年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,赤城下町,53000000,35,１Ｒ,2020年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,下宮比町,40000000,35,１Ｒ,1978年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,中落合,36000000,35,１Ｋ,2018年,ＲＣ,第１種中高層住居専用地域,2024年第3四半期
中古マンション等,東京都,新宿区,中落合,26000000,25,１Ｋ,2012年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,西落合,38000000,30,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,東榎町,25000000,25,１Ｒ,2008年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,四谷,47000000,45,１Ｒ,1979年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,下落合,34000000,40,１Ｒ,1997年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,下落合,19000000,20,１Ｋ,2002年,ＳＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,白銀町,33000000,25,１Ｋ,2004年,ＲＣ,第２種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,西五軒町,120000000,75,１Ｒ,2013年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,大久保,35000000,25,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,大久保,33000000,25,１Ｒ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,下落合,9100000,15,１Ｋ,1984年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,歌舞伎町,16000000,20,１Ｒ,1981年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,19000000,20,１Ｋ,1984年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,10000000,15,１Ｒ,1985年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,17000000,15,１Ｋ,1997年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,13000000,15,１Ｋ,1976年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,33000000,20,１Ｋ,2010年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,46000000,25,１Ｋ,2018年,ＲＣ,第２種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,49000000,25,１Ｋ,2018年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,百人町,8300000,10,１Ｒ,1988年,ＲＣ,第１種中高層住居専用地域,2024年第3四半期
中古マンション等,東京都,新宿区,百人町,30000000,20,１Ｋ,2009年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,百人町,36000000,25,１Ｋ,2014年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,百人町,24000000,20,１Ｋ,2009年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,山吹町,35000000,25,１Ｋ,2012年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,山吹町,25000000,20,１Ｋ,2004年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,山吹町,30000000,25,１Ｋ,2011年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,早稲田鶴巻町,40000000,25,１Ｋ,2024年,ＲＣ,第２種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,早稲田鶴巻町,41000000,25,１Ｋ,2024年,ＲＣ,第２種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,改代町,28000000,30,１Ｋ,2011年,ＲＣ,,2024年第3四半期
中古マンション等,東京都,新宿区,歌舞伎町,15000000,20,１Ｒ,1980年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,歌舞伎町,48000000,60,１Ｒ,1980年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,18000000,20,１Ｒ,1986年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,13000000,20,１Ｒ,1979年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,25000000,20,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,11000000,25,１Ｒ,1968年,ＳＲＣ,第２種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,18000000,20,１Ｒ,1979年,ＳＲＣ,,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,19000000,20,１Ｋ,1980年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,40000000,75,１Ｒ,1970年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,新宿,19000000,25,１Ｒ,1979年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,大京町,33000000,30,１Ｒ,1999年,ＲＣ,第１種中高層住居専用地域,2024年第3四半期
中古マンション等,東京都,新宿区,百人町,15000000,35,１Ｒ,1973年,ＳＲＣ,,2024年第3四半期
中古マンション等,東京都,新宿区,百人町,30000000,30,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,山吹町,60000000,40,１Ｒ,2021年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,山吹町,23000000,25,１Ｋ,2004年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,若松町,40000000,30,１Ｋ,2021年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,若松町,42000000,30,１Ｒ,,,,2024年第3四半期
中古マンション等,東京都,新宿区,市谷薬王寺町,36000000,25,１Ｋ,2010年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,市谷薬王寺町,28000000,20,１Ｋ,2001年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,市谷柳町,22000000,20,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,大久保,35000000,25,１Ｋ,2013年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,大久保,39000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,上落合,14000000,15,１Ｋ,1984年,ＲＣ,第１種中高層住居専用地域,2024年第3四半期
中古マンション等,東京都,新宿区,上落合,25000000,20,１Ｋ,2009年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,上落合,33000000,25,１Ｋ,2017年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,上落合,22000000,20,１Ｒ,2003年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,新宿区,下落合,13000000,15,１Ｋ,1983年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,住吉町,24000000,25,１Ｋ,1984年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,東五軒町,24000000,15,１Ｋ,2001年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,東五軒町,25000000,15,１Ｋ,2001年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,東五軒町,24000000,15,１Ｋ,2000年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,新宿区,余丁町,21000000,20,１Ｋ,1997年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,早稲田町,23000000,15,１Ｋ,1999年,ＳＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,早稲田町,22000000,15,１Ｋ,1999年,ＳＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,早稲田町,20000000,15,１Ｋ,1999年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,早稲田町,23000000,15,１Ｋ,1999年,ＳＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,新宿区,早稲田南町,18000000,20,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,文京区,小石川,30000000,30,１Ｋ,2003年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,小石川,23000000,20,１Ｋ,2003年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,小石川,38000000,35,１Ｋ,2003年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,小石川,23000000,20,１Ｋ,2005年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,小石川,25000000,20,１Ｋ,2005年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,関口,30000000,20,１Ｋ,2009年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,関口,28000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,関口,13000000,15,１Ｋ,1984年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,関口,21000000,20,１Ｋ,2000年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,関口,19000000,20,１Ｋ,1996年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,千石,25000000,20,１Ｋ,2006年,ＲＣ,第２種住居地域,2024年第3四半期
中古マンション等,東京都,文京区,千石,23000000,20,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,千駄木,25000000,20,１Ｋ,1995年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,千駄木,17000000,15,１Ｋ,1994年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,千駄木,24000000,20,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,千駄木,28000000,30,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,千駄木,18000000,15,１Ｋ,1997年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,本駒込,12000000,15,１Ｋ,1990年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,文京区,本駒込,24000000,20,１Ｋ,2002年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,目白台,22000000,20,１Ｋ,2002年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,小石川,26000000,35,１Ｋ,1979年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,小石川,31000000,25,１Ｋ,1992年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,小石川,24000000,25,１Ｋ,2005年,ＲＣ,第１種中高層住居専用地域,2024年第3四半期
中古マンション等,東京都,文京区,関口,35000000,40,１Ｋ,1990年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,関口,12000000,20,１Ｒ,1984年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,関口,17000000,30,１Ｒ,1985年,ＲＣ,第１種低層住居専用地域,2024年第3四半期
中古マンション等,東京都,文京区,関口,28000000,25,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,文京区,関口,18000000,20,１Ｋ,1996年,ＲＣ,,2024年第3四半期
中古マンション等,東京都,文京区,大塚,22000000,20,１Ｋ,1998年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,大塚,21000000,15,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,大塚,21000000,20,１Ｋ,1998年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,大塚,22000000,20,１Ｋ,1984年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,大塚,22000000,20,１Ｋ,2005年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,音羽,21000000,20,１Ｋ,1986年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,西片,33000000,25,１Ｋ,2016年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,白山,24000000,20,１Ｋ,2004年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,白山,39000000,25,１Ｋ,2018年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,白山,23000000,20,１Ｋ,2006年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,白山,28000000,20,１Ｋ,2011年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,白山,23000000,20,１Ｋ,2010年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,大塚,24000000,30,１Ｒ,1979年,ＲＣ,第１種中高層住居専用地域,2024年第3四半期
中古マンション等,東京都,文京区,大塚,27000000,20,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,文京区,後楽,24000000,30,１Ｒ,2016年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,西片,30000000,25,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,文京区,白山,23000000,25,１Ｋ,2004年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,白山,14000000,20,１Ｋ,1991年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,白山,22000000,20,１Ｋ,2003年,ＲＣ,,2024年第3四半期
中古マンション等,東京都,文京区,湯島,24000000,25,１Ｋ,2004年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,湯島,11000000,20,１Ｒ,1974年,ＳＲＣ,,2024年第3四半期
中古マンション等,東京都,文京区,春日,28000000,20,１Ｋ,2006年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,春日,22000000,20,１Ｋ,2005年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,本郷,43000000,30,１Ｒ,2006年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,水道,23000000,20,１Ｋ,1999年,ＳＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,本郷,35000000,25,１Ｋ,2011年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,本郷,21000000,20,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,本郷,43000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,向丘,20000000,15,１Ｋ,2004年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,向丘,21000000,15,１Ｋ,2000年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,湯島,24000000,15,１Ｋ,2001年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,文京区,湯島,26000000,20,１Ｋ,2004年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,本郷,21000000,30,１Ｒ,1971年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,文京区,水道,24000000,20,１Ｋ,2006年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,水道,21000000,25,１Ｒ,1999年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,文京区,水道,17000000,20,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,台東区,上野,33000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,小島,29000000,25,１Ｋ,2009年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,駒形,28000000,25,１Ｋ,2006年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,駒形,28000000,20,１Ｋ,2006年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,千束,27000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,千束,25000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,千束,30000000,25,１Ｋ,2020年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,千束,34000000,25,１Ｋ,2023年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,千束,26000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,千束,7300000,15,１Ｋ,1988年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,日本堤,25000000,25,１Ｋ,2018年,鉄骨造,近隣商業地域,2024年第3四半期
中古マンション等,東京都,台東区,日本堤,26000000,25,１Ｋ,2008年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,根岸,29000000,25,１Ｋ,2012年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,東上野,54000000,40,１Ｋ,2017年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,東上野,29000000,25,１Ｋ,2010年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,東上野,33000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,竜泉,29000000,25,１Ｋ,2020年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,竜泉,33000000,25,１Ｋ,2020年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,竜泉,30000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,上野,16000000,20,１Ｒ,1980年,ＳＲＣ,,2024年第3四半期
中古マンション等,東京都,台東区,駒形,16000000,25,１Ｒ,1992年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,駒形,50000000,90,１Ｒ,1983年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,根岸,29000000,30,１Ｋ,2018年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,浅草橋,16000000,20,１Ｒ,1990年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,浅草橋,30000000,25,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,浅草橋,28000000,25,１Ｋ,2011年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,三筋,25000000,25,１Ｋ,2009年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,三筋,26000000,25,１Ｋ,2002年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,入谷,26000000,30,１Ｒ,2018年,ＲＣ,,2024年第3四半期
中古マンション等,東京都,台東区,雷門,15000000,20,１Ｒ,1977年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,下谷,38000000,40,１Ｒ,2006年,ＲＣ,,2024年第3四半期
中古マンション等,東京都,台東区,西浅草,12000000,15,１Ｒ,1985年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,浅草,25000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,今戸,9300000,15,１Ｋ,1988年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,台東区,北上野,13000000,15,１Ｋ,1989年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,鳥越,25000000,25,１Ｋ,2009年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,松が谷,33000000,25,１Ｋ,2020年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,松が谷,27000000,20,１Ｋ,2008年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,松が谷,31000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,元浅草,29000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,浅草,45000000,30,１Ｒ,2023年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,北上野,14000000,20,１Ｒ,1990年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,蔵前,29000000,25,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,台東区,松が谷,24000000,30,１Ｋ,2016年,ＲＣ,,2024年第3四半期
